run_id,target_mph,encounter_distance_m,walker_speed_mps,walker_side,walker_cross,walker_startup_s,trigger_ttc_s,trigger_delay_s,braking_ramp_up_per_s,brake_headway_s,brake_profile,weather_preset,sun_altitude_deg,cloudiness,sim_seconds,random_seed,hazard_triggered,collision_detected,outcome,min_ped_distance_m,min_ttc_s,max_jerk_mps3,mean_jerk_mps3,ego_speed_at_trigger_mph,ego_speed_at_trigger_mps,ego_dist_at_trigger_m,trigger_time_s,time_to_stop_s,error
run_0126,35.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.484,0.356,43.54,5.92,34.62,15.477,76.8,6.58,,
run_0127,35.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.834,1.402,282.19,9.21,34.62,15.477,76.8,6.58,2.02,
run_0128,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.548,0.218,267.78,14.65,39.84,17.811,24.4,3.16,1.64,
run_0129,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.342,0.222,256.26,15.02,39.84,17.811,24.4,3.16,2.22,
run_0130,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.492,0.225,262.85,15.04,39.84,17.811,24.4,3.16,2.18,
run_0131,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.492,0.225,262.85,15.04,39.84,17.811,24.4,3.16,2.18,
run_0132,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.089,0.179,2188.86,34.88,39.84,17.811,24.4,3.16,,
run_0133,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.088,0.182,1560.05,28.17,39.84,17.811,24.4,3.16,,
run_0134,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,1.226,0.220,493.21,23.17,39.84,17.811,24.4,3.16,3.04,
run_0135,45.0,60.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.548,0.218,299.95,15.75,39.84,17.811,24.4,3.16,1.64,
run_0136,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.597,0.302,274.98,14.20,34.20,15.287,17.8,2.76,2.28,
run_0137,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.602,0.310,298.86,14.37,34.20,15.287,17.8,2.76,2.28,
run_0138,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.607,0.315,257.96,14.45,34.20,15.287,17.8,2.76,2.28,
run_0139,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.607,0.315,257.96,14.45,34.20,15.287,17.8,2.76,2.28,
run_0140,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.579,0.263,305.22,14.19,34.20,15.287,17.8,2.76,2.42,
run_0141,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.579,0.263,305.22,14.19,34.20,15.287,17.8,2.76,2.42,
run_0142,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.590,0.289,261.20,13.96,34.20,15.287,17.8,2.76,2.32,
run_0143,45.0,60.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.597,0.303,275.19,14.22,34.20,15.287,17.8,2.76,2.28,
run_0144,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.578,0.158,371.24,3.06,39.84,17.811,24.4,3.16,1.92,
run_0145,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.622,0.163,328.09,3.07,39.84,17.811,24.4,3.16,1.86,
run_0146,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.608,0.163,346.97,3.01,39.84,17.811,24.4,3.16,1.90,
run_0147,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.613,0.163,380.41,2.96,39.84,17.811,24.4,3.16,1.92,
run_0148,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.681,0.158,213.21,2.54,39.84,17.811,24.4,3.16,1.98,
run_0149,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.680,0.157,244.19,2.71,39.84,17.811,24.4,3.16,1.90,
run_0150,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.571,0.157,416.12,3.12,39.84,17.811,24.4,3.16,1.86,
run_0151,45.0,60.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.581,0.158,351.51,3.04,39.84,17.811,24.4,3.16,1.92,
run_0152,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.103,0.277,45.26,6.17,34.20,15.287,17.8,2.76,,
run_0153,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.138,0.290,355.13,11.28,34.20,15.287,17.8,2.76,2.58,
run_0154,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,slowed_avoided,2.173,0.303,68.62,7.48,34.20,15.287,17.8,2.76,,
run_0155,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,slowed_avoided,2.173,0.303,68.62,7.48,34.20,15.287,17.8,2.76,,
run_0156,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.970,0.226,66.47,5.87,34.20,15.287,17.8,2.76,,
run_0157,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,1.970,0.226,66.47,5.87,34.20,15.287,17.8,2.76,,
run_0158,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.046,0.256,45.26,5.98,34.20,15.287,17.8,2.76,,
run_0159,45.0,60.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.106,0.278,45.26,6.22,34.20,15.287,17.8,2.76,,
run_0160,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,1.477,0.213,32.88,6.46,44.35,19.828,80.4,6.00,,
run_0161,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,1.481,0.210,42.59,6.58,44.35,19.828,80.4,6.00,,
run_0162,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,1.492,0.214,268.40,13.24,44.35,19.828,80.4,6.00,2.36,
run_0163,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,1.492,0.214,268.40,13.24,44.35,19.828,80.4,6.00,2.36,
run_0164,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.424,0.170,291.66,15.05,44.35,19.828,80.4,6.00,2.06,
run_0165,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.424,0.170,291.66,15.05,44.35,19.828,80.4,6.00,2.06,
run_0166,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,1.480,0.206,43.52,6.22,44.35,19.828,80.4,6.00,,
run_0167,45.0,120.0,1.8,left,near,0.5,2.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,1.622,0.215,264.51,11.86,44.35,19.828,80.4,6.00,2.38,
run_0168,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.297,0.791,270.63,12.42,44.20,19.758,65.0,5.22,2.36,
run_0169,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.545,0.997,299.04,12.64,44.20,19.758,65.0,5.22,2.28,
run_0170,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.779,1.184,285.89,12.75,44.20,19.758,65.0,5.22,2.18,
run_0171,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.779,1.184,285.89,12.75,44.20,19.758,65.0,5.22,2.18,
run_0172,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.735,0.535,274.87,12.65,44.20,19.758,65.0,5.22,2.52,
run_0173,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.735,0.535,274.85,12.65,44.20,19.758,65.0,5.22,2.52,
run_0174,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.765,0.545,269.64,12.18,44.20,19.758,65.0,5.22,2.46,
run_0175,45.0,120.0,1.8,left,near,0.5,2.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.622,0.916,270.36,12.37,44.20,19.758,65.0,5.22,2.18,
run_0176,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,1.382,0.124,3023.70,9.93,44.35,19.828,80.4,6.00,2.92,
run_0177,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,1.391,0.125,2321.14,10.71,44.35,19.828,80.4,6.00,2.52,
run_0178,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,1.410,0.127,3869.95,48.02,44.35,19.828,80.4,6.00,3.12,
run_0179,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,1.410,0.127,3869.95,48.02,44.35,19.828,80.4,6.00,3.12,
run_0180,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.484,0.125,4608.89,15.04,44.35,19.828,80.4,6.00,,
run_0181,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,1.484,0.125,4608.89,15.04,44.35,19.828,80.4,6.00,,
run_0182,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,1.468,0.131,4816.57,15.29,44.35,19.828,80.4,6.00,22.36,
run_0183,45.0,120.0,1.8,left,far,0.5,2.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,1.382,0.124,3006.23,12.61,44.35,19.828,80.4,6.00,2.64,
run_0184,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.482,0.384,34.48,4.31,44.20,19.758,65.0,5.22,,
run_0185,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.544,1.137,241.32,9.75,44.20,19.758,65.0,5.22,1.94,
run_0186,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.668,1.215,272.06,10.06,44.20,19.758,65.0,5.22,2.48,
run_0187,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.668,1.215,272.06,10.06,44.20,19.758,65.0,5.22,2.48,
run_0188,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.482,0.301,44.36,5.59,44.20,19.758,65.0,5.22,,
run_0189,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.482,0.301,44.40,5.59,44.20,19.758,65.0,5.22,,
run_0190,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.389,31.02,4.10,44.20,19.758,65.0,5.22,,
run_0191,45.0,120.0,1.8,left,far,0.5,2.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.482,0.386,34.48,4.34,44.20,19.758,65.0,5.22,,
