run_id,target_mph,encounter_distance_m,walker_speed_mps,walker_side,walker_cross,walker_startup_s,trigger_ttc_s,trigger_delay_s,braking_ramp_up_per_s,brake_headway_s,brake_profile,weather_preset,sun_altitude_deg,cloudiness,sim_seconds,random_seed,hazard_triggered,collision_detected,outcome,min_ped_distance_m,min_ttc_s,max_jerk_mps3,mean_jerk_mps3,ego_speed_at_trigger_mph,ego_speed_at_trigger_mps,ego_dist_at_trigger_m,trigger_time_s,time_to_stop_s,error
run_0000,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.241,0.618,275.95,11.33,21.78,9.737,42.5,5.54,0.94,
run_0001,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.252,0.621,273.44,11.34,21.78,9.737,42.5,5.54,0.94,
run_0002,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,3.262,0.624,271.13,11.35,21.78,9.737,42.5,5.54,0.94,
run_0003,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,3.262,0.624,271.13,11.35,21.78,9.737,42.5,5.54,0.94,
run_0004,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.708,0.510,257.19,11.31,21.78,9.737,42.5,5.54,1.04,
run_0005,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.708,0.510,257.19,11.31,21.78,9.737,42.5,5.54,1.04,
run_0006,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,3.121,0.603,269.26,11.29,21.78,9.737,42.5,5.54,0.96,
run_0007,22.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,3.241,0.618,275.84,11.33,21.78,9.737,42.5,5.54,0.94,
run_0008,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.553,1.163,250.19,11.34,21.76,9.729,38.6,5.14,1.02,
run_0009,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.823,1.195,261.22,11.37,21.76,9.729,38.6,5.14,0.98,
run_0010,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.080,1.219,270.58,11.40,21.76,9.729,38.6,5.14,0.94,
run_0011,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.080,1.219,270.58,11.40,21.76,9.729,38.6,5.14,0.94,
run_0012,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.228,1.019,249.77,11.33,21.76,9.729,38.6,5.14,1.22,
run_0013,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.228,1.019,249.77,11.33,21.76,9.729,38.6,5.14,1.22,
run_0014,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.116,1.102,243.62,11.28,21.76,9.729,38.6,5.14,1.08,
run_0015,22.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.561,1.167,250.88,11.35,21.76,9.729,38.6,5.14,1.02,
run_0016,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.121,1.733,274.27,11.34,21.74,9.721,34.7,4.74,1.14,
run_0017,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.895,1.746,241.58,11.39,21.74,9.721,34.7,4.74,1.04,
run_0018,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,11.515,1.747,273.94,11.40,21.74,9.721,34.7,4.74,0.94,
run_0019,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,11.515,1.747,273.94,11.40,21.74,9.721,34.7,4.74,0.94,
run_0020,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.669,1.729,249.31,11.33,21.74,9.721,34.7,4.74,1.22,
run_0021,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.669,1.729,249.31,11.33,21.74,9.721,34.7,4.74,1.22,
run_0022,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.945,1.668,249.14,11.20,21.74,9.721,34.7,4.74,1.32,
run_0023,22.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,10.266,1.739,276.29,11.36,21.74,9.721,34.7,4.74,1.12,
run_0024,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.931,1.862,258.01,11.28,21.73,9.712,31.1,4.36,1.20,
run_0025,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,11.954,1.876,300.35,11.40,21.73,9.712,31.1,4.36,1.06,
run_0026,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.694,1.876,271.49,11.40,21.73,9.712,31.1,4.36,0.94,
run_0027,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.694,1.876,271.49,11.40,21.73,9.712,31.1,4.36,0.94,
run_0028,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.696,1.862,269.28,11.28,21.73,9.712,31.1,4.36,1.24,
run_0029,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.832,1.865,249.30,11.33,21.73,9.712,31.1,4.36,1.22,
run_0030,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.612,1.804,285.61,11.20,21.73,9.712,31.1,4.36,1.40,
run_0031,22.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,11.196,1.869,264.95,11.34,21.73,9.712,31.1,4.36,1.16,
run_0032,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.896,2.549,291.77,11.15,21.69,9.695,26.2,3.86,1.58,
run_0033,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.500,2.569,257.32,11.32,21.69,9.695,26.2,3.86,1.18,
run_0034,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.489,2.569,266.63,11.27,21.69,9.695,26.2,3.86,1.02,
run_0035,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.489,2.569,266.63,11.27,21.69,9.695,26.2,3.86,1.02,
run_0036,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.896,2.549,291.77,11.15,21.69,9.695,26.2,3.86,1.58,
run_0037,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.121,2.569,247.62,11.30,21.69,9.695,26.2,3.86,1.24,
run_0038,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.188,2.520,275.62,6.95,21.69,9.695,26.2,3.86,3.46,
run_0039,22.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,16.048,2.565,264.35,11.29,21.69,9.695,26.2,3.86,1.40,
run_0040,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.236,0.618,275.95,8.68,21.78,9.737,42.5,5.54,0.94,
run_0041,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.247,0.621,273.44,8.69,21.78,9.737,42.5,5.54,0.94,
run_0042,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,3.256,0.624,271.13,8.70,21.78,9.737,42.5,5.54,0.94,
run_0043,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,3.256,0.624,271.13,8.70,21.78,9.737,42.5,5.54,0.94,
run_0044,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.697,0.509,263.41,8.53,21.78,9.737,42.5,5.54,1.04,
run_0045,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.697,0.509,263.41,8.53,21.78,9.737,42.5,5.54,1.04,
run_0046,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,3.116,0.603,269.26,8.65,21.78,9.737,42.5,5.54,0.96,
run_0047,22.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,3.236,0.618,275.84,8.68,21.78,9.737,42.5,5.54,0.94,
run_0048,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.555,1.163,250.19,8.65,21.76,9.729,38.6,5.14,1.02,
run_0049,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.823,1.195,261.20,8.67,21.76,9.729,38.6,5.14,0.98,
run_0050,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.079,1.219,270.58,8.69,21.76,9.729,38.6,5.14,0.94,
run_0051,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,7.079,1.219,270.58,8.69,21.76,9.729,38.6,5.14,0.94,
run_0052,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.261,1.019,249.77,8.64,21.76,9.729,38.6,5.14,1.22,
run_0053,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.261,1.019,249.77,8.64,21.76,9.729,38.6,5.14,1.22,
run_0054,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.124,1.102,243.60,8.60,21.76,9.729,38.6,5.14,1.08,
run_0055,22.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.563,1.166,250.92,8.65,21.76,9.729,38.6,5.14,1.02,
run_0056,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.031,1.733,265.32,8.63,21.74,9.721,34.7,4.74,1.16,
run_0057,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.895,1.746,241.56,8.69,21.74,9.721,34.7,4.74,1.04,
run_0058,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,11.514,1.747,273.94,8.69,21.74,9.721,34.7,4.74,0.94,
run_0059,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,11.514,1.747,273.94,8.69,21.74,9.721,34.7,4.74,0.94,
run_0060,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.681,1.729,249.39,8.64,21.74,9.721,34.7,4.74,1.22,
run_0061,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.681,1.729,249.39,8.64,21.74,9.721,34.7,4.74,1.22,
run_0062,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.970,1.668,249.19,8.54,21.74,9.721,34.7,4.74,1.32,
run_0063,22.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,10.271,1.739,276.32,8.66,21.74,9.721,34.7,4.74,1.12,
run_0064,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.973,1.862,257.35,8.60,21.73,9.712,31.1,4.36,1.20,
run_0065,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,11.973,1.876,300.12,8.69,21.73,9.712,31.1,4.36,1.06,
run_0066,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.703,1.876,271.49,8.69,21.73,9.712,31.1,4.36,0.94,
run_0067,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.703,1.876,271.49,8.69,21.73,9.712,31.1,4.36,0.94,
run_0068,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.838,1.862,268.73,8.66,21.73,9.712,31.1,4.36,1.22,
run_0069,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.877,1.865,249.06,8.64,21.73,9.712,31.1,4.36,1.22,
run_0070,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.700,1.804,285.08,8.55,21.73,9.712,31.1,4.36,1.40,
run_0071,22.0,60.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,11.231,1.869,264.39,8.65,21.73,9.712,31.1,4.36,1.16,
run_0072,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.877,2.549,295.06,8.50,21.69,9.695,26.2,3.86,1.60,
run_0073,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.511,2.569,257.55,8.64,21.69,9.695,26.2,3.86,1.18,
run_0074,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.492,2.569,266.63,8.59,21.69,9.695,26.2,3.86,1.02,
run_0075,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.492,2.569,266.63,8.59,21.69,9.695,26.2,3.86,1.02,
run_0076,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.877,2.549,295.06,8.50,21.69,9.695,26.2,3.86,1.60,
run_0077,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.135,2.569,247.72,8.62,21.69,9.695,26.2,3.86,1.24,
run_0078,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.488,0.248,65.25,5.59,21.69,9.695,26.2,3.86,,
run_0079,22.0,60.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,16.080,2.565,264.48,8.61,21.69,9.695,26.2,3.86,1.40,
run_0080,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.862,0.561,269.98,11.36,21.98,9.825,102.4,11.66,0.98,
run_0081,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.970,0.574,269.29,11.36,21.98,9.825,102.4,11.66,0.96,
run_0082,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.979,0.576,269.38,11.38,21.98,9.825,102.4,11.66,0.96,
run_0083,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.979,0.576,269.38,11.38,21.98,9.825,102.4,11.66,0.96,
run_0084,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.682,0.460,297.46,11.39,21.98,9.825,102.4,11.66,1.06,
run_0085,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.682,0.460,297.46,11.39,21.98,9.825,102.4,11.66,1.06,
run_0086,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.840,0.556,269.83,11.34,21.98,9.825,102.4,11.66,0.98,
run_0087,22.0,120.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.863,0.561,269.99,11.36,21.98,9.825,102.4,11.66,0.98,
run_0088,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.311,1.128,289.03,11.32,21.97,9.822,98.5,11.26,1.06,
run_0089,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.599,1.160,279.99,11.56,21.97,9.822,98.5,11.26,1.00,
run_0090,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.835,1.186,269.43,11.38,21.97,9.822,98.5,11.26,0.98,
run_0091,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,6.835,1.186,269.43,11.38,21.97,9.822,98.5,11.26,0.98,
run_0092,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.865,0.961,288.81,11.33,21.97,9.822,98.5,11.26,1.28,
run_0093,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.865,0.961,288.81,11.33,21.97,9.822,98.5,11.26,1.28,
run_0094,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.876,1.067,278.45,11.23,21.97,9.822,98.5,11.26,1.10,
run_0095,22.0,120.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.319,1.131,287.28,11.32,21.97,9.822,98.5,11.26,1.06,
run_0096,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.503,1.661,283.13,11.28,21.96,9.819,94.6,10.86,1.20,
run_0097,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.146,1.674,277.12,11.66,21.96,9.819,94.6,10.86,1.10,
run_0098,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.623,1.674,270.12,11.35,21.96,9.819,94.6,10.86,1.04,
run_0099,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.623,1.674,270.12,11.35,21.96,9.819,94.6,10.86,1.04,
run_0100,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.920,1.648,288.70,11.34,21.96,9.819,94.6,10.86,1.30,
run_0101,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.920,1.648,288.70,11.34,21.96,9.819,94.6,10.86,1.30,
run_0102,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.458,1.589,289.14,11.19,21.96,9.819,94.6,10.86,1.36,
run_0103,22.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.636,1.667,282.18,11.30,21.96,9.819,94.6,10.86,1.18,
run_0104,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.930,1.877,301.01,11.29,21.95,9.813,90.6,10.46,1.24,
run_0105,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,11.981,1.893,279.06,11.37,21.95,9.813,90.6,10.46,1.08,
run_0106,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.749,1.894,269.90,11.40,21.95,9.813,90.6,10.46,0.98,
run_0107,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,12.749,1.894,269.90,11.40,21.95,9.813,90.6,10.46,0.98,
run_0108,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.720,1.877,288.93,11.33,21.95,9.813,90.6,10.46,1.28,
run_0109,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.739,1.881,289.01,11.34,21.95,9.813,90.6,10.46,1.28,
run_0110,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.463,1.798,293.26,11.16,21.95,9.813,90.6,10.46,1.44,
run_0111,22.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,11.202,1.885,285.29,11.32,21.95,9.813,90.6,10.46,1.20,
run_0112,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.768,2.575,293.28,11.18,21.93,9.805,85.7,9.96,1.66,
run_0113,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.361,2.577,285.53,11.31,21.93,9.805,85.7,9.96,1.26,
run_0114,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.350,2.577,272.89,11.24,21.93,9.805,85.7,9.96,1.10,
run_0115,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,18.350,2.577,272.89,11.24,21.93,9.805,85.7,9.96,1.10,
run_0116,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.768,2.575,293.28,11.18,21.93,9.805,85.7,9.96,1.66,
run_0117,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,17.019,2.577,288.89,11.32,21.93,9.805,85.7,9.96,1.32,
run_0118,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.956,2.546,279.72,10.38,21.93,9.805,85.7,9.96,2.72,
run_0119,22.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,16.067,2.577,295.38,11.23,21.93,9.805,85.7,9.96,1.46,
run_0120,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.862,0.560,269.98,8.66,21.98,9.825,102.4,11.66,0.98,
run_0121,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.966,0.573,269.29,8.67,21.98,9.825,102.4,11.66,0.96,
run_0122,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.976,0.576,269.38,8.68,21.98,9.825,102.4,11.66,0.96,
run_0123,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.976,0.576,269.38,8.68,21.98,9.825,102.4,11.66,0.96,
run_0124,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.664,0.458,307.11,2.80,21.98,9.825,102.4,11.66,1.06,
run_0125,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.664,0.458,307.11,2.80,21.98,9.825,102.4,11.66,1.06,
run_0126,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.839,0.555,269.83,8.65,21.98,9.825,102.4,11.66,0.98,
run_0127,22.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.862,0.561,269.99,8.66,21.98,9.825,102.4,11.66,0.98,
